wallet_id,total_transaction_count,total_transaction_sum,big_transaction_count,big_transaction_sum,small_transaction_count,small_transaction_sum,from_transaction_count,from_transaction_sum,to_transaction_count,to_transaction_sum,to_unique_wallet,from_unique_wallet,from_unique_big,to_unique_big,from_unique_small,to_unique_small,classification
15,0,0,0,0,0,0,12,22.61713052911162,0,0,0,0,0,0,0,0,Positive
31,2,20.66559557601744,0,0,0,0,1,20.309172679540378,1,19.461034413776897,1,1,0,0,0,0,Positive
38,66,28.678868027586027,0,0,3,17.615292676618,21,27.42193495499238,45,28.34405897562123,0,0,0,0,0,0,Negative
47,677,48.9584611239981,363,48.81987452033858,5,11.154978283509006,18,45.740534453019244,659,48.91759956184178,0,0,0,0,0,0,Negative
60,0,0,0,0,0,0,1,20.13447867171071,0,0,0,1,0,0,0,0,Positive
75,0,0,0,0,1,17.99618723875445,1,17.99618723875445,0,0,0,1,0,0,1,0,Positive
76,419,27.826938476286315,0,0,132,22.563851152564425,63,25.64178719866903,356,27.70763597730508,0,0,0,0,0,0,Negative
85,13,22.64053025438287,0,0,6,19.33734031179817,4,19.690278160343038,9,22.586784995244635,0,0,0,0,0,0,Positive
91,159,28.125537027542112,0,0,46,21.30982996374215,34,26.69190726720817,125,27.85314826365239,0,0,0,0,0,0,Positive
95,0,0,4,45.42904920824496,0,0,4,45.42904920824496,0,0,0,0,0,0,0,0,Positive
96,0,0,0,0,0,0,3,28.846571607870494,0,0,0,0,0,0,0,0,Negative
97,1620,48.592303333093675,116,48.23854121020213,50,21.7684649732834,60,45.9560374509155,1560,48.51798031111422,0,0,0,0,0,0,Negative
106,0,0,0,0,4,18.91756860682191,5,19.40111847032754,0,0,0,0,0,0,0,0,Negative
110,143,28.540946214505748,0,0,50,21.57755940151938,141,28.21081772682395,2,27.2721455439961,0,0,0,0,0,0,Negative
133,214,37.80049498271548,0,0,94,22.015758090349422,26,23.663120157449935,188,37.80049425791866,0,0,0,0,0,0,Positive
137,15,40.347474482729744,0,0,14,0,14,0,1,40.347474482729744,1,0,0,0,0,0,Positive
152,614,30.601275963684106,0,0,132,22.452610233989205,161,28.008489891646967,453,30.523518380073693,0,0,0,0,0,0,Positive
171,50,26.388408785483424,0,0,12,20.24761652960926,19,26.10210329187291,31,24.997973281372268,0,0,0,0,0,0,Positive
187,2,21.533965706190468,0,0,1,15.9786772495662,1,21.53009125733706,1,15.9786772495662,1,1,0,0,0,1,Positive
188,5,48.2389401953964,1,48.23894019497353,0,0,4,48.23894019539488,1,21.02904462878405,1,0,0,0,0,0,Negative
191,401,28.40193850633014,0,0,150,22.88839174850002,24,26.90623744052001,377,28.14821789677749,0,0,0,0,0,0,Positive
203,26,25.319762510541608,0,0,13,20.20962960043959,17,20.851130679961063,9,25.308233315616985,1,0,0,0,0,0,Positive
205,1872,47.00834467887635,18,46.56571094455494,348,23.64230847500443,19,42.17458705221227,1853,47.000356289271025,0,0,0,0,0,0,Positive
206,0,0,0,0,1,17.622835539349666,1,17.622835539349666,0,0,0,1,0,0,1,0,Positive
222,37,26.680128175792582,0,0,12,20.39803970694179,12,26.630223390079912,25,23.657641176343102,0,1,0,0,0,0,Positive
225,39,31.422911556173702,0,0,0,0,35,31.39189332430822,4,27.93426240601744,0,0,0,0,0,0,Positive
230,91,25.78946659855814,0,0,20,20.571359799190837,45,24.473115782821584,46,25.477338941069444,0,0,0,0,0,0,Negative
235,9,23.65537407898304,0,0,4,18.802844478082097,5,23.59193556574768,4,20.866138364258227,0,0,0,0,0,0,Negative
249,0,0,0,0,0,0,2,22.669175986001726,0,0,0,0,0,0,0,0,Positive
251,15,25.507847224157562,0,0,6,19.43298105099688,12,25.145955847997357,3,24.315941305195366,0,0,0,0,0,0,Positive
252,83,27.951395621183888,0,0,14,20.54862627433353,57,27.93455708770771,26,23.85890280872894,0,0,0,0,0,0,Negative
256,5497,49.47399675788402,265,48.847752496946676,230,22.793795572432117,124,45.92874742925327,5373,49.44471065005619,0,0,0,0,0,0,Negative
266,965,48.69647461253058,250,48.39398626630489,1,17.257446666680046,105,44.86832285940538,860,48.674484822124604,0,0,0,0,0,0,Negative
267,2,24.934859959218752,0,0,0,0,1,22.738168857488677,1,24.81701021909648,1,1,0,0,0,0,Positive
268,8,26.675197023979155,0,0,0,0,2,25.340044384030193,6,26.369869502152323,1,0,0,0,0,0,Positive
274,178,45.201608480802875,2,44.025672533112704,0,0,38,44.35926228816673,140,44.638262784762276,0,0,0,0,0,0,Negative
275,475,30.467992079596424,0,0,31,21.486366515843553,43,29.567595056167374,432,29.94642855352395,0,0,0,0,0,0,Positive
280,1427,51.4655145938975,225,51.45516322691503,35,20.793593779495918,62,47.645966851043944,1365,51.44333266375927,0,0,0,0,0,0,Negative
290,2467,50.89840112301758,138,50.88265627647516,260,23.259001724706103,11,47.293970420665,2456,50.87082134643527,0,0,0,0,0,0,Negative
311,3076,48.8762455590347,130,48.574451350113236,334,23.34053418180023,131,46.537989881523856,2945,48.77477102612546,0,0,0,0,0,0,Negative
312,0,0,0,0,0,0,1,20.248936682088747,0,0,0,1,0,0,0,0,Positive
313,700,32.978226068678254,0,0,86,22.231114520804866,152,30.356392948586606,548,32.90278078722021,0,0,0,0,0,0,Negative
319,98,27.803019381967843,0,0,5,19.80454194984944,10,26.025376187347792,88,27.617850499447645,0,0,0,0,0,0,Positive
324,0,0,0,0,0,0,2,21.179424059370092,0,0,0,0,0,0,0,0,Positive
329,573,33.097015806482375,0,0,86,22.103680144133268,127,30.479226106873913,446,33.021252973657255,0,0,0,0,0,0,Negative
336,0,0,0,0,0,0,3,24.263302317787655,0,0,0,0,0,0,0,0,Negative
338,12,48.72981042501907,9,48.72891701757447,1,0,1,40.753384493332874,11,48.729466901223454,0,1,0,0,0,0,Negative
341,1089,29.82853156048295,0,0,297,23.408001123924077,118,26.639122601740567,971,29.786462734401443,0,0,0,0,0,0,Positive
352,3023,50.41598971356146,392,50.3715962318261,81,22.069532833056876,90,46.20711973975194,2933,50.40101499543582,0,0,0,0,0,0,Negative
397,6,23.55917710216173,0,0,2,17.900250526725813,2,22.513357251077107,4,23.12623246257847,0,0,0,0,0,0,Positive
419,45,28.04047188949721,0,0,3,19.222847499639546,9,26.909385403383464,36,27.650856789915935,0,0,0,0,0,0,Negative
425,1219,32.74626779132028,0,0,52,21.79230133109445,222,28.92151236604189,997,32.72420235793848,0,0,0,0,0,0,Positive
430,163,47.13833135885113,16,46.97816147322627,9,19.22131271030984,7,45.46617567286956,156,46.93027135034762,0,0,0,0,0,0,Negative
444,211,30.114363273844774,0,0,83,22.077253299858114,155,30.110992307832934,56,24.420122339018327,0,0,0,0,0,0,Negative
445,0,0,0,0,32,21.25625164502114,146,30.43236555375759,0,0,0,0,0,0,0,0,Positive
452,0,0,0,0,26,20.996348291995087,86,25.676509907817657,0,0,0,0,0,0,0,0,Positive
460,25,31.703972269230814,0,0,2,19.11382792451231,1,26.94726692332517,24,31.69534125227621,0,1,0,0,0,0,Positive
465,649,30.27014994432521,0,0,154,22.74444864680549,291,29.70296361447507,358,29.432857802750068,0,0,0,0,0,0,Positive
468,286,28.906556975022625,0,0,39,21.315385574957702,275,26.93617792985398,11,28.75642686179268,0,0,0,0,0,0,Negative
472,204,28.329958451208416,0,0,68,21.849714381694486,199,28.314638141722398,5,24.14373216267151,1,0,0,0,0,0,Negative
475,3,22.757279663309333,0,0,0,0,1,21.82187812561452,2,22.25899464449943,0,1,0,0,0,0,Positive
484,2,43.24654425061214,2,43.24654425061214,0,0,1,42.298135914208636,1,42.756571233429725,1,1,1,0,0,0,Negative
501,32,27.165722127436926,0,0,5,19.702414913514087,6,27.11999442873733,26,24.05789433627754,0,0,0,0,0,0,Positive
505,129,31.794747543944887,0,0,26,20.576897469220107,1,29.358907048840052,128,31.70315388157296,0,1,0,0,0,0,Positive
513,17,24.351587097870294,0,0,4,19.187927430915913,15,24.3277294450096,2,20.604031749022713,0,0,0,0,0,0,Negative
515,436,30.729219765181195,0,0,141,22.744730522203522,435,29.271570213067402,1,30.464234459984763,1,0,0,0,0,0,Positive
516,263,27.07151570017239,0,0,42,21.619727204046942,187,26.934090728055914,76,25.01891282313001,0,0,0,0,0,0,Positive
518,0,0,0,0,0,0,2,21.9232371638293,0,0,0,0,0,0,0,0,Positive
519,0,0,0,0,0,0,1,21.005463559305703,0,0,0,1,0,0,0,0,Positive
523,50,29.28632659483203,0,0,5,19.59402463051733,31,27.98159858392384,19,28.969907129249982,0,0,0,0,0,0,Positive
525,0,0,0,0,0,0,3,20.43558376449463,0,0,0,1,0,0,0,0,Negative
531,459,30.08564762598064,0,0,48,21.97165935155237,97,29.996631409828158,362,27.622532936166536,0,0,0,0,0,0,Negative
539,4395,34.014111621952935,0,0,1243,24.963843931644934,2012,33.09976696874502,2383,33.50198650520736,0,0,0,0,0,0,Negative
547,16,24.40293928434248,0,0,6,19.68367594415718,15,24.40293903076876,1,9.215327913487222,1,0,0,0,0,1,Negative
551,166,29.527017460871846,0,0,1,18.150655206738026,4,27.75721842235201,162,29.340245347867004,0,0,0,0,0,0,Positive
554,0,0,0,0,1,18.119575651168443,1,18.119575651168443,0,0,0,1,0,0,1,0,Positive
555,1793,33.532826378873175,0,0,114,22.47370768277412,1408,33.45146689058782,385,30.9835446096759,0,0,0,0,0,0,Positive
564,0,0,0,0,0,0,1,35.91249197382371,0,0,0,1,0,0,0,0,Negative
568,0,0,0,0,1,16.11808565090832,1,16.11808565090832,0,0,0,1,0,0,1,0,Positive
575,0,0,0,0,35,21.20927310336649,46,22.707107446722837,0,0,0,0,0,0,0,0,Positive
580,65,24.816575170904592,0,0,20,20.939366450497186,63,24.118037230903678,2,24.128789845246065,0,0,0,0,0,0,Negative
585,0,0,0,0,11,12.986857465269972,11,12.986857465269972,0,0,0,0,0,0,0,0,Positive
591,836,29.097369860768193,0,0,91,22.7207897878427,708,28.938392118993306,128,27.179942772874874,0,0,0,0,0,0,Negative
594,0,0,0,0,0,0,2,40.753384493332874,0,0,0,0,0,0,0,0,Negative
596,2,20.000481914707724,0,0,0,0,1,19.393293134573437,1,19.213286664401785,1,1,0,0,0,0,Positive
597,1288,49.50314635009279,723,49.26134998295271,0,0,1287,49.502279297203145,1,42.45230227497525,1,0,0,0,0,0,Negative
598,18,25.956110345119754,0,0,4,18.346136739827443,17,25.94566118362912,1,21.389656769822526,1,0,0,0,0,0,Positive
611,16033,53.27259585398244,7604,53.241184419682504,302,23.120398389493083,128,47.066786136892226,15905,53.27057614133359,0,0,0,0,0,0,Negative
616,2,20.984236882103673,0,0,0,0,1,20.50173246609558,1,20.02390115572569,1,1,0,0,0,0,Positive
620,767,29.948699311147386,0,0,29,21.25627857051628,79,27.25206709329016,688,29.878885858989054,0,0,0,0,0,0,Positive
623,10014,52.084911999891446,1664,52.040502425945036,145,22.591025425433507,385,49.24301388776124,9629,52.024827679861595,0,0,0,0,0,0,Negative
635,177,44.34072303213725,1,43.40662645794009,24,20.55438370870198,12,42.46140650590962,165,44.17502914692639,0,0,0,0,0,0,Positive
637,81,43.72189674486026,1,42.21290733521355,11,20.02722541098557,1,27.631021115928547,80,43.721896642100866,0,1,0,0,0,0,Positive
639,3090,50.638235425078555,405,50.59608971144745,17,20.43835897403581,2521,50.52067536444012,569,48.43922525549112,0,0,0,0,0,0,Negative
642,0,0,0,0,0,0,1,18.60300230074632,0,0,0,1,0,0,0,0,Positive
644,11,21.993466707605524,0,0,2,18.34527133760812,9,21.952339648507053,2,18.781884651634606,0,0,0,0,0,0,Negative
652,0,0,0,0,0,0,1,21.230936323698327,0,0,0,1,0,0,0,0,Positive
655,1780,47.90276717568585,41,46.37622896054623,3,18.043672180337378,85,44.63440117860226,1695,47.863955055375584,0,0,0,0,0,0,Positive
657,5,37.79031337836807,0,0,0,0,3,34.07674903352828,2,37.76562057273032,0,0,0,0,0,0,Negative
665,2564,33.2252046898659,0,0,76,21.86779839684778,296,30.055579727478094,2268,33.18227698636783,0,0,0,0,0,0,Positive
673,2,23.343369520169194,0,0,1,9.340754410698116,1,23.34336869081183,1,9.340754410698116,1,1,0,0,0,1,Positive
680,7,28.648460113882123,0,0,0,0,2,27.6646929639468,5,28.18021508870196,1,0,0,0,0,0,Positive
686,30,37.40259187298137,0,0,10,20.227234231709335,29,37.402590103724975,1,24.15763977309284,1,0,0,0,0,0,Negative
698,41,28.879694549942947,0,0,6,18.361691416188467,9,28.760599028010468,32,26.69290830589349,0,0,0,0,0,0,Negative
710,41,29.115783263489593,0,0,5,18.83678968495981,36,28.79635272271944,5,27.819100449926356,0,0,0,0,0,0,Negative
719,4,24.730635385154105,0,0,0,0,1,23.7189981105004,3,24.278671039660377,1,1,0,0,0,0,Positive
723,2,28.375073840710662,0,0,0,0,1,27.702908195152837,1,27.66049544858322,1,1,0,0,0,0,Positive
739,38,30.20226956333558,0,0,9,19.661852467058967,3,23.014313148084412,35,30.201513645960798,0,0,0,0,0,0,Negative
762,2173,51.91536145706595,278,51.910959911880944,182,21.949005649672696,1699,51.72867146999445,474,50.14516239563018,0,0,0,0,0,0,Negative
774,0,0,0,0,0,0,1,22.806464244260816,0,0,0,1,0,0,0,0,Positive
780,2,24.533921676006635,0,0,0,0,1,23.840774495446688,1,23.840774495446688,1,1,0,0,0,0,Positive
814,4,20.79941955784279,0,0,0,0,1,19.848920480363983,3,20.310766205997215,0,1,0,0,0,0,Positive
819,0,0,0,0,1,14.279244574196415,4,20.27541501234181,0,0,0,0,0,0,0,0,Positive
825,0,0,0,0,392,23.843145296368267,734,26.108115745027344,0,0,0,0,0,0,0,0,Positive
828,0,0,0,0,0,0,2,20.219491524151042,0,0,0,0,0,0,0,0,Positive
837,384,49.00750198910717,92,48.9928214673172,0,0,270,48.76435331716636,114,47.47430762310769,0,0,0,0,0,0,Negative
842,0,0,0,0,0,0,1,20.21244021318042,0,0,0,1,0,0,0,0,Positive
870,152,28.206504901924955,0,0,26,21.089887248661544,102,28.09359919739337,50,25.969380865525636,0,0,0,0,0,0,Positive
876,0,0,2,47.15031414854902,0,0,7,47.15031416521579,0,0,0,0,0,0,0,0,Negative
888,0,0,0,0,0,0,6,39.436933308754774,0,0,0,0,0,0,0,0,Negative
906,165,41.97808957303447,0,0,14,20.333067304377725,76,29.075790452299266,89,41.978087080717756,0,0,0,0,0,0,Negative
911,30,25.77575766407377,0,0,11,19.636690808888805,16,22.5586800845711,14,25.734860672442206,0,0,0,0,0,0,Positive
919,91,24.857869698621588,0,0,37,21.314738689503145,15,23.151142789551294,76,24.657638208975467,0,0,0,0,0,0,Negative
930,854,44.24908607761399,2,43.93143832368082,148,22.600298054847656,633,44.24525741274913,221,38.68193322014048,0,0,0,0,0,0,Negative
931,187,26.99133046199781,0,0,29,21.368940333179093,21,24.67197502830633,166,26.887816074678472,0,0,0,0,0,0,Negative
972,41,27.323893055054185,0,0,0,0,39,27.31116519192527,2,22.953574131871314,0,0,0,0,0,0,Negative
974,6523,50.43547253824592,368,50.24392758004301,190,22.845076813962148,234,48.105348195703606,6289,50.33312564390957,0,0,0,0,0,0,Negative
980,5,22.33477537787565,0,0,1,18.40017185711362,1,18.40017185711362,4,22.315028229706016,1,1,0,0,1,0,Positive
1020,0,0,0,0,0,0,3,22.496200663005872,0,0,0,0,0,0,0,0,Negative
1022,45,24.596001519892525,0,0,3,19.115681221096782,23,24.304441437540845,22,23.221251763037788,0,0,0,0,0,0,Positive
1034,0,0,0,0,0,0,9,25.823678445440446,0,0,0,0,0,0,0,0,Negative
1048,2,44.321923062426265,2,44.321923062426265,0,0,1,43.47632948565975,1,43.7610271529317,1,1,1,0,0,0,Negative
1054,2,44.04887765050108,2,44.04887765050108,0,0,1,43.628467283390535,1,42.9795020401799,1,1,1,0,0,0,Negative
1058,951,49.41071547272767,672,49.24800542502631,0,0,1,42.80796085429576,950,49.40935792577852,0,1,1,0,0,0,Negative
1064,9,24.027088188514075,0,0,4,19.405291202935956,7,23.084481978144176,2,23.53342920039745,0,0,0,0,0,0,Positive
1080,516,32.9968297928922,0,0,3,19.52017234924161,170,32.67134296373958,346,31.716063442672542,0,0,0,0,0,0,Negative
1082,55,30.29869021728864,0,0,1,9.589187682180055,4,29.65802600193763,51,29.550152296926907,0,0,0,0,0,0,Negative
1084,4,26.646506860422043,0,0,1,9.743788173778453,1,25.55640614758119,3,26.236758641737016,0,1,0,0,0,0,Positive
1086,459,28.410426183109166,0,0,13,20.859865976521807,345,28.21239872452997,114,26.693696295079285,0,0,0,0,0,0,Negative
1100,0,0,0,0,1,17.738769977776606,2,21.0917660779396,0,0,0,0,0,0,0,0,Positive
1107,950,47.813489151068985,22,46.78379454519197,0,0,572,47.45340290564851,378,46.61743108481395,0,0,0,0,0,0,Negative
1108,686,47.664831669521824,43,47.353345754012004,15,20.14285703892764,34,45.27981008072192,652,47.56822495892337,0,0,0,0,0,0,Negative
1112,608,47.48244779741286,30,46.916039913669316,0,0,33,43.66952278756129,575,47.46011681675453,0,0,0,0,0,0,Negative
1125,0,0,0,0,0,0,1,19.23604555723656,0,0,0,1,0,0,0,0,Positive
1126,68,38.60703529013133,0,0,65,21.322354534252952,8,19.573532711650635,60,38.60703528471313,0,0,0,0,0,0,Positive
1130,325,49.38580279988596,125,49.38579580384508,1,17.21039874511671,50,43.910353962756275,275,49.3816056559454,0,0,0,0,0,0,Negative
1131,0,0,0,0,0,0,4,22.94993486262895,0,0,0,0,0,0,0,0,Positive
1135,4,47.46187096538024,4,47.46187096538024,0,0,1,44.91226757669255,3,47.38053873306068,0,1,1,0,0,0,Positive
1137,0,0,0,0,0,0,2,34.44501501509621,0,0,0,0,0,0,0,0,Negative
1139,7,27.195010907683606,0,0,0,0,1,26.333903294303678,6,26.64562870438019,0,1,0,0,0,0,Positive
1147,55,27.685687844970648,0,0,11,20.20614211674231,16,27.28737413566154,39,26.572617477947496,0,0,0,0,0,0,Positive
1154,0,0,0,0,0,0,1,20.717247764620847,0,0,0,1,0,0,0,0,Positive
1155,0,0,0,0,0,0,1,22.512727171317632,0,0,0,1,0,0,0,0,Positive
1158,1157,50.528803808761076,230,50.52240814373344,16,20.17296926218693,874,50.47430500987971,283,47.592101544789394,0,0,0,0,0,0,Negative
1170,0,0,0,0,0,0,5,24.122724100418818,0,0,0,0,0,0,0,0,Negative
1175,12,25.154580435414548,0,0,8,19.408318316419624,7,23.340730550692818,5,24.976619001260826,1,0,0,0,0,0,Positive
1191,0,0,0,0,0,0,1,20.212455213067923,0,0,0,1,0,0,0,0,Positive
1195,145,26.686616545645826,0,0,13,20.216234276610585,6,23.531953216290432,139,26.64302743607974,0,0,0,0,0,0,Positive
1200,0,0,0,0,0,0,1,40.753384493332874,0,0,0,1,0,0,0,0,Negative
1201,7,25.260882180013393,0,0,0,0,1,24.14834249239851,6,24.862308700693944,0,1,0,0,0,0,Positive
1216,25,22.618183904139862,0,0,16,20.290980591383487,8,20.67763767273188,17,22.463136434114862,0,0,0,0,0,0,Positive
1239,0,0,0,0,1,17.903376646788544,1,17.903376646788544,0,0,0,1,0,0,1,0,Positive
1296,40,23.759603991701855,0,0,8,20.029064120558957,39,23.170901203281055,1,22.949817750903122,1,1,0,0,1,0,Negative
1306,32,47.56607971456296,20,47.56607971190071,0,0,6,45.14191284442778,26,47.47335912899072,0,0,0,0,0,0,Negative
1332,0,0,0,0,0,0,1,19.11382792451231,0,0,0,1,0,0,0,0,Positive
1341,68,33.09464957670297,0,0,1,9.31982238259318,58,33.06241742861938,10,29.64378585345989,0,0,0,0,0,0,Negative
1343,182,31.183040768599053,0,0,20,20.380333007566698,67,26.674735807546092,115,31.17196251188533,0,0,0,0,0,0,Positive
1352,210,26.513373815708533,0,0,14,20.374624291538478,25,23.868684850299008,185,26.43969773549604,0,0,0,0,0,0,Negative
1355,537,34.07574710615734,0,0,67,22.27724969713789,2,30.46423563645466,535,34.04836461463722,0,0,0,0,0,0,Positive
1359,27,28.311319653849797,0,0,1,18.420680743952367,1,28.272875002100943,26,25.03362322122164,0,1,0,0,0,0,Negative
1364,87,31.48107776865602,0,0,8,11.475867212013624,2,27.652563170719674,85,31.45909604400901,0,0,0,0,0,0,Positive
1365,211,33.072739456319404,0,0,16,20.88946165509653,8,33.04266716778359,203,29.553589814773275,0,0,0,0,0,0,Positive
1376,0,0,0,0,0,0,1,26.937562816404117,0,0,0,1,0,0,0,0,Positive
1393,11,28.235348526658473,0,0,1,18.420680743952367,1,26.244726754808656,10,28.088459217571987,0,1,0,0,0,0,Positive
1395,84,23.967360037435668,0,0,53,22.145233361677082,83,23.687271723162738,1,22.557932156272198,1,0,0,0,0,0,Positive
1411,26,47.62461617856436,5,47.6246161753505,2,18.420698503794657,11,47.603654023243784,15,43.74911681503296,0,0,0,0,0,0,Negative
1459,67,31.289981139625862,0,0,15,12.137520748228384,8,30.349556407125537,59,30.794927222300675,0,0,0,0,0,0,Negative
1461,0,0,0,0,0,0,4,22.76513530571849,0,0,0,1,0,0,0,0,Positive
1463,82,41.45030739143225,0,0,12,20.586004437057397,6,22.972711074233782,76,41.45030738198551,0,0,0,0,0,0,Positive
1491,131,44.82126215176316,0,0,0,0,93,44.4328500011926,38,43.68764593313423,0,0,0,0,0,0,Negative
1497,0,0,0,0,0,0,1,25.688464369240236,0,0,0,1,0,0,0,0,Positive
1498,12,46.82294693102995,7,46.817954181262245,0,0,2,44.753377685151705,10,46.68799722054329,0,0,0,0,0,0,Negative
1514,200,45.72292878183267,5,44.58343493226671,0,0,14,42.98834534926103,186,45.655804471927254,0,0,0,0,0,0,Negative
1527,0,0,0,0,1,16.811242831518264,6,25.613930958770762,0,0,0,0,0,0,0,0,Positive
1534,1040,47.18821297576484,20,45.589395926860064,0,0,23,44.07935339584613,1017,47.14253352770884,0,0,0,0,0,0,Negative
1535,62,29.44287124953001,0,0,8,19.508820752542174,26,27.049936857588968,36,29.34706362538074,0,0,0,0,0,0,Positive
1536,538,46.88179034611424,19,45.80197824322562,10,19.081387911165518,408,46.59763347157843,130,45.48484521012388,0,0,0,0,0,0,Negative
1538,90,25.66289458922465,0,0,31,21.526531915435175,11,24.88845994091823,79,25.044921086193067,0,0,0,0,0,0,Positive
1540,362,46.465934898022404,15,46.18533920499907,47,21.36603256477311,42,44.09374667304559,320,46.368017289458976,0,0,0,0,0,0,Negative
1554,0,0,0,0,1,17.726781240468483,10,24.67678346795901,0,0,0,0,0,0,0,0,Positive
1560,1009,41.548615606935485,0,0,91,22.28346189671519,974,41.5486155497146,35,24.872268805475525,0,0,0,0,0,0,Negative
1574,0,0,0,0,0,0,1,39.14394658089878,0,0,0,1,0,0,0,0,Negative
1581,18,43.72944280330504,0,0,1,18.420680743952367,14,43.611499074826376,4,41.533502839794124,0,1,0,0,0,0,Negative
1596,0,0,0,0,356,23.72311512395809,676,26.03035115244123,0,0,0,0,0,0,0,0,Negative
1600,20,27.317053487542285,0,0,8,19.600187039374564,3,27.120014531598514,17,25.595797343884986,0,0,0,0,0,0,Negative
1605,0,0,0,0,1,18.420680743952367,1,18.420680743952367,0,0,0,1,0,0,1,0,Positive
1608,39,28.71932855699314,0,0,1,9.768297642474444,35,28.688612876069833,4,25.221028051235006,0,0,0,0,0,0,Negative
1609,0,0,0,0,37,21.394968093038123,157,30.464015104901904,0,0,0,0,0,0,0,0,Negative
1617,760,32.95206479407744,0,0,17,20.00621764939369,759,32.924167951056454,1,29.358907048840052,1,0,0,0,0,0,Negative
1620,0,0,0,0,1,17.8481021557808,4,22.65660068877975,0,0,0,0,0,0,0,0,Positive
1635,0,0,0,0,45,21.634495549440096,134,26.4796334848294,0,0,0,0,0,0,0,0,Positive
1641,0,0,0,0,0,0,1,18.55660926117661,0,0,0,1,0,0,0,0,Positive
1677,34,27.081574212387718,0,0,0,0,13,26.518554949500604,21,26.23879637421955,0,0,0,0,0,0,Positive
1724,0,0,0,0,6,19.470430665344463,22,25.127061126512157,0,0,0,0,0,0,0,0,Positive
1739,473,47.07428596873289,20,45.68606117146567,0,0,22,44.2385734761167,451,47.01381733651745,0,0,0,0,0,0,Negative
1740,2,17.740496026484355,0,0,2,17.740496026484355,1,17.04734884592441,1,17.04734884592441,1,1,0,0,1,1,Positive
1746,34,26.495673964884322,0,0,5,19.19236098400948,31,26.23000613930446,3,25.040270605837183,0,0,0,0,0,0,Positive
1749,0,0,0,0,1,15.402694067956359,5,23.02211150499778,0,0,0,0,0,0,0,0,Negative
1751,894,47.53543736726146,32,47.05773655243287,56,22.11593271041058,42,42.52274635692824,852,47.528762161597555,0,0,0,0,0,0,Negative
1755,0,0,0,0,0,0,1,22.332011509837997,0,0,0,1,0,0,0,0,Positive
1785,0,0,0,0,0,0,1,19.519293032620475,0,0,0,1,0,0,0,0,Positive
1801,1013,49.190879901166475,222,48.84608465433186,0,0,36,45.04552097244163,977,49.17491539354297,0,0,0,0,0,0,Negative
1814,0,0,0,0,0,0,1,18.753575159225694,0,0,0,1,0,0,0,0,Positive
1825,1669,48.57622076281002,108,47.90091200657057,0,0,103,45.1411862231431,1566,48.54346583227554,0,0,0,0,0,0,Positive
1835,2,23.405204100741624,0,0,1,10.5947830197326,1,10.5947830197326,1,23.405201368586162,1,1,0,0,1,0,Positive
1845,0,0,0,0,0,0,1,23.94575388985629,0,0,0,1,0,0,0,0,Positive
1851,7,22.711140185100756,0,0,0,0,5,22.539717918764836,2,20.86302777932157,0,0,0,0,0,0,Negative
1856,14,24.678639017014923,0,0,0,0,6,23.508762020347206,8,24.306988033077612,0,0,0,0,0,0,Positive
1860,700,47.03562697454383,23,46.10940914826889,0,0,561,46.72464595265985,139,45.7161393794097,0,0,0,0,0,0,Negative
1869,0,0,0,0,0,0,1,19.173556210622245,0,0,0,1,0,0,0,0,Positive
1887,16,24.332914180136385,0,0,2,17.529082624668582,11,24.292574726300327,5,21.102386969714974,0,1,0,0,0,0,Positive
1894,430,29.44317651779667,0,0,152,22.567614540285934,113,27.12561055712151,317,29.339466773614546,0,0,0,0,0,0,Positive
1899,32,28.450675494074503,0,0,5,16.200268457590155,7,27.7079089529168,25,27.804801547899853,0,0,0,0,0,0,Positive
1920,0,0,0,0,1,15.199802916413491,1,15.199802916413491,0,0,0,1,0,0,1,0,Positive
1930,2,27.98073881426216,0,0,0,0,1,27.68237465850114,1,26.625822664689053,1,1,0,0,0,0,Positive
1938,0,0,0,0,0,0,4,39.326634737153604,0,0,0,0,0,0,0,0,Negative
1952,7,24.63010844726846,0,0,4,18.85667505709535,2,24.61576549607581,5,20.378448879789634,0,0,0,0,0,0,Positive
1968,1825,53.41618205302667,923,53.41297640185033,0,0,1824,53.414914540986636,1,46.74484904044086,1,0,0,0,0,0,Negative
1973,1061,48.27387088144145,28,48.23040023010534,136,22.304102448526173,31,47.82894846736797,1030,47.24978891291516,0,0,0,0,0,0,Negative
1975,377,47.62497511273351,14,47.19190841444937,0,0,35,45.90366578105351,342,47.42794774031278,0,0,0,0,0,0,Positive
2004,0,0,0,0,60,21.853187841361184,158,25.73822251375734,0,0,0,0,0,0,0,0,Positive
2008,0,0,0,0,1,16.418940709936383,2,18.817844827021144,0,0,0,0,0,0,0,0,Positive
2028,45,44.665407583801304,1,44.66540749876102,2,18.746801069669363,32,28.37246858015654,13,44.665407499842445,0,0,0,0,0,0,Negative
2046,19,25.800431121338534,0,0,0,0,18,25.38025922613957,1,24.730599022178883,1,0,0,0,0,0,Positive
2047,3,26.44855091607922,0,0,0,0,2,26.443577613553824,1,21.142394127869842,1,0,0,0,0,0,Positive
2050,20,23.40280516294625,0,0,6,19.8802170212363,11,22.603342418043376,9,22.80574888779428,1,0,0,0,0,1,Positive
2057,561,46.977483970143766,5,44.85805344106078,0,0,1,44.42298017116005,560,46.8965658540977,0,1,1,0,0,0,Negative
